districtid,timeid,neighborhoodzscore,statezscore
702,11,-0.01,1.12
702,12,-0.02,0.45
702,13,-0.08,0.29
702,14,-0.02,0.56
702,15,-0.46,-0.15
702,16,-0.6,-0.39
702,17,-0.51,-0.36
702,18,-0.41,-0.11
702,19,-0.17,0.2
702,20,-0.25,-0.08
702,21,-0.3,-0.07
702,22,-0.31,0.0
702,23,-0.3,-0.01
702,24,-0.37,-0.13
702,25,-0.28,0.04
704,9,-0.81,-0.38
704,10,-0.9,-0.4
704,11,-0.57,-0.38
704,12,-0.62,-0.43
704,16,-0.68,-0.5
704,17,-0.29,-0.39
704,18,-0.56,-0.52
704,19,-0.71,-0.55
704,20,-0.67,-0.49
704,21,-0.64,-0.54
704,22,-0.7,-0.5
704,23,-0.66,-0.54
704,24,-0.74,-0.54
704,25,-0.73,-0.54
705,8,-0.81,-1.6
705,9,-0.79,-1.12
705,10,-1.13,-0.65
705,11,-0.24,0.07
705,12,-1.15,-0.46
705,13,0.7,0.91
705,14,-0.07,0.4
705,15,-0.61,-0.11
705,16,0.0,0.32
705,17,1.68,0.41
705,18,-0.43,-0.16
705,19,-0.62,-0.56
705,20,-0.61,-0.32
705,21,-0.09,-0.04
705,22,-0.63,-0.51
705,23,-1.51,-0.71
705,24,-0.51,0.16
705,25,-0.64,0.27
706,7,-2.79,-0.47
706,8,-1.17,-0.42
706,9,-1.35,-0.66
706,10,-0.9,-0.36
706,11,-1.36,-0.64
706,12,-1.21,-0.56
706,13,-1.04,-0.16
706,14,-0.92,-0.32
706,15,-0.74,-0.2
706,16,-0.89,-0.26
706,17,-0.69,-0.08
706,18,-0.8,-0.08
706,19,-0.95,-0.27
706,20,-1.02,-0.38
706,21,-0.92,-0.14
706,22,-0.86,-0.36
706,23,-0.85,-0.23
706,24,-0.81,-0.14
706,25,-0.86,-0.36
707,10,-1.0,-1.09
707,11,-2.0,-1.22
707,12,2.82,0.61
707,13,0.0,-0.26
707,14,7.0,-0.64
707,15,-6.0,-2.01
707,16,-9.4,-1.77
707,17,-25.0,-1.19
707,18,-2.18,-1.69
707,19,-6.32,-1.73
707,20,-1.5,-1.16
707,21,-1.5,-1.19
707,22,-0.94,-0.89
707,23,-5.0,-0.51
707,24,2.86,-0.09
707,25,-1.65,-0.55
708,23,-1.67,-0.73
709,12,0.0,-0.47
709,19,-0.09,-0.26
709,20,0.69,-0.28
709,22,-1.32,-0.91
709,23,-0.56,-0.7
709,24,0.16,-0.07
709,25,-1.06,-0.48
710,17,0.0,-0.68
710,18,-2.33,-0.36
710,22,-0.18,-0.45
710,23,16.58,2.49
710,24,0.27,-0.37
710,25,-0.2,-0.32
711,10,-3.54,-0.45
711,11,0.6,0.18
711,12,-1.63,-0.91
711,13,-0.44,-0.79
711,15,-0.36,-0.13
711,16,-0.05,-0.11
711,17,-0.55,-0.37
711,18,0.56,0.05
711,19,1.23,-0.02
711,20,-0.53,-0.36
711,21,-0.14,-0.21
711,22,-0.24,-0.26
711,23,0.2,-0.22
711,24,0.35,-0.23
711,25,-0.76,-0.48
712,9,-1.33,-0.49
712,10,-0.13,-0.41
712,11,3.55,0.5
712,12,-0.16,-0.4
712,13,-1.49,-0.66
712,14,-0.92,-0.54
712,15,-0.63,-0.49
712,16,-0.69,-0.5
712,17,-0.62,-0.5
712,18,-0.59,-0.43
712,19,-0.26,-0.42
712,20,-0.66,-0.36
712,21,-1.66,-0.62
712,22,-1.62,-0.63
712,23,-1.1,-0.55
712,24,-3.53,-0.73
712,25,-0.98,-0.69
713,8,0.0,0.52
713,9,0.9,-0.52
713,10,0.35,-0.11
713,11,-0.65,-0.63
713,12,-0.69,-0.46
713,13,-0.93,-0.48
713,14,-1.09,-0.46
713,15,-0.61,-0.26
713,16,0.16,-0.17
713,17,-0.31,-0.18
713,18,-0.29,-0.18
713,19,-0.53,-0.18
713,20,-1.02,-0.3
713,21,-1.89,-0.32
713,22,-1.68,-0.38
713,23,-1.66,-0.32
713,24,-1.09,-0.27
713,25,-0.9,-0.29
714,8,0.0,-0.51
714,10,0.44,-0.17
714,11,-0.81,-0.84
714,12,-0.58,-0.83
714,13,-0.86,-0.65
714,14,-0.35,-0.49
714,15,-0.74,-1.09
714,16,-0.19,-0.26
714,17,-0.2,-0.39
714,18,-0.48,-0.66
714,19,-0.14,-0.42
714,20,-0.17,-0.55
714,21,0.58,-0.09
714,22,-0.58,-0.63
714,23,0.31,-0.05
714,24,-0.04,-0.32
714,25,-0.11,-0.39
715,7,7.88,-0.02
715,8,18.78,0.05
715,9,42.29,0.05
715,10,24.69,0.18
715,11,33.94,0.28
715,12,38.17,0.31
715,13,31.15,0.28
715,14,14.61,0.36
715,15,12.51,0.42
715,16,12.0,0.61
715,17,9.62,0.71
715,18,7.95,0.8
715,19,10.08,0.8
715,20,13.81,1.01
715,21,22.19,1.44
715,22,14.08,1.45
715,23,14.64,1.47
715,24,20.29,1.53
715,25,19.55,1.35
716,7,-1.86,-0.77
716,8,-1.31,-0.96
716,9,-0.66,-0.71
716,10,-0.11,0.22
716,11,-1.01,-0.89
716,12,-1.28,-0.45
716,13,-2.44,-1.03
716,14,-2.31,-0.52
716,15,-1.38,-0.66
716,16,-0.69,0.12
716,17,-0.52,0.23
716,18,-0.81,-0.34
716,19,-0.62,0.18
716,20,-0.66,0.08
716,21,-0.42,0.64
716,22,-0.7,-0.06
716,23,-1.05,-0.51
716,24,-0.89,-0.26
716,25,-1.07,-0.63
717,7,-2.1,-0.32
717,9,-3.86,-0.24
717,10,-1.07,-0.26
717,11,-2.83,-0.24
717,12,-1.35,-0.27
717,13,-0.92,-0.28
717,14,-1.02,-0.31
717,15,-0.98,-0.32
717,16,-0.88,-0.16
717,17,-0.93,-0.16
717,18,-0.98,-0.31
717,19,-0.98,-0.36
717,20,-0.96,-0.33
717,21,-0.91,-0.45
717,22,-0.9,-0.42
717,23,-0.88,-0.58
717,24,-0.79,-0.57
717,25,-0.87,-0.6
718,7,22.0,0.35
718,8,47.09,0.2
718,9,0.35,0.1
718,10,0.12,0.73
718,11,1.13,0.81
718,12,0.7,0.84
718,13,0.02,-0.02
718,14,0.47,-0.05
718,15,3.07,0.35
718,16,14.7,1.02
718,17,4.8,0.51
718,18,4.46,1.27
718,19,3.68,1.54
718,20,4.2,1.76
718,21,4.96,1.67
718,22,9.29,1.2
718,23,8.34,1.17
718,24,11.54,1.0
718,25,13.84,1.12
719,8,-0.77,-0.34
719,9,-1.1,-0.25
719,10,-0.89,-0.25
719,11,-0.95,-0.25
719,12,-0.79,-0.21
719,13,-0.45,-0.17
719,14,-0.09,-0.1
719,15,0.42,-0.01
719,16,0.39,-0.05
719,17,-0.25,0.05
719,18,-0.2,0.21
719,19,-0.74,-0.0
719,20,-0.78,0.06
719,21,-0.76,0.1
719,22,-0.84,-0.04
719,23,-0.77,-0.01
719,24,-0.68,-0.05
719,25,-0.74,-0.13
720,9,-0.75,-0.38
720,10,-0.69,-0.38
720,11,-1.16,-0.39
720,12,-0.6,-0.22
720,13,-0.64,-0.42
720,14,-0.67,-0.39
720,15,-0.77,-0.48
720,16,-0.71,-0.34
720,17,-0.53,-0.29
720,18,-0.53,-0.27
720,19,-0.44,0.16
720,20,-0.57,-0.23
720,21,-0.58,-0.25
720,22,-0.23,0.19
720,23,-0.5,-0.11
720,24,-0.39,-0.02
720,25,-0.4,-0.06
721,7,-0.64,0.14
721,8,-0.9,-0.73
721,9,-0.79,-1.0
721,10,-0.79,-0.42
721,11,-0.73,-0.14
721,12,-0.68,0.07
721,13,-0.76,-0.16
721,14,-0.91,-0.49
721,15,-0.41,-0.11
721,16,-0.19,-0.16
721,17,-0.22,-0.18
721,18,0.07,-0.08
721,19,-0.34,-0.14
721,20,-0.82,-0.16
721,21,-2.59,-0.27
721,22,-1.1,-0.2
721,23,-1.21,-0.26
721,24,-0.97,-0.27
721,25,-1.0,-0.36
723,7,5.0,-0.25
723,8,0.67,0.25
723,9,-1.3,-0.25
723,10,0.0,-0.23
723,11,-0.53,-0.2
723,12,-1.68,-0.22
723,13,-3.14,-0.2
723,14,0.46,-0.17
723,15,-0.62,-0.19
723,16,-0.43,-0.21
723,17,-0.32,-0.23
723,18,2.43,-0.13
723,19,1.36,-0.16
723,20,1.13,-0.1
723,21,-1.54,-0.35
723,22,-1.13,-0.32
723,23,-0.96,-0.24
723,24,-0.73,-0.02
723,25,-1.16,-0.0
724,8,-1.34,-0.34
724,9,-0.58,-0.25
724,10,0.28,-0.19
724,11,-0.09,-0.22
724,12,0.57,-0.2
724,13,-0.81,-0.21
724,14,-0.96,-0.23
724,15,-0.58,-0.24
724,16,-0.23,-0.15
724,17,0.59,0.16
724,18,0.62,0.27
724,19,3.58,0.88
724,20,2.21,1.07
724,21,1.2,0.47
724,22,0.79,0.19
724,23,0.18,-0.24
724,24,0.25,-0.32
724,25,0.43,-0.4
725,7,1.4,-0.67
725,8,20.33,-0.19
725,9,3.67,-0.53
725,10,1.22,-0.6
725,11,-0.39,-0.72
725,12,-0.44,-1.34
725,13,3.8,0.3
725,14,0.1,-1.01
725,15,0.35,-0.48
725,16,0.0,-1.11
725,17,1.1,-0.25
725,18,-0.42,-1.34
725,19,0.7,0.34
725,20,0.89,0.46
725,21,0.91,0.7
725,22,0.63,0.34
725,23,0.55,0.02
725,24,0.68,0.42
725,25,0.46,-0.27
726,8,0.0,-1.07
726,9,-0.75,-0.86
726,10,0.0,-0.6
726,11,-0.9,-1.1
726,12,2.22,-1.21
726,13,-0.04,-1.07
726,14,-0.39,-1.48
726,15,0.02,-1.52
726,16,-0.3,-1.77
726,17,-0.23,-1.85
726,18,0.51,-1.03
726,19,-0.0,-1.35
726,20,-0.42,-1.71
726,21,0.54,-0.59
726,22,0.56,-0.77
726,23,0.24,-1.15
726,24,0.38,-0.91
726,25,0.56,-0.95
730,9,-0.69,-0.33
730,10,-1.14,-0.29
730,11,-1.08,-0.33
730,12,-1.12,-0.35
730,13,-0.79,-0.37
730,15,-1.6,-0.43
730,16,-1.3,-0.45
730,17,-1.49,-0.46
730,18,-1.12,-0.47
730,19,-1.23,-0.48
730,20,-0.94,-0.54
730,21,-0.9,-0.63
730,22,-0.81,-0.71
730,23,-0.7,-0.65
730,24,-0.72,-0.63
730,25,-0.71,-0.64
731,7,-1.61,-0.28
731,8,-0.96,-0.34
731,9,-0.61,-0.33
731,10,-0.96,-0.29
731,12,-1.13,-0.35
731,13,-0.35,-0.36
731,14,-0.57,-0.4
731,15,-0.59,-0.42
731,16,-1.06,-0.44
731,17,-0.95,-0.45
731,18,-0.05,-0.44
731,19,-0.7,-0.45
731,20,-1.4,-0.53
731,21,-0.51,-0.56
731,22,-1.15,-0.66
731,23,-1.19,-0.65
731,24,-1.35,-0.63
731,25,-1.07,-0.68
732,7,-0.98,-1.54
732,8,0.0,3.0
732,9,0.64,1.37
732,10,-0.96,-1.14
732,11,-0.76,-1.22
732,12,-0.82,-1.51
732,13,-0.87,-1.16
732,14,-1.15,-1.87
732,15,-1.42,-1.63
732,16,-1.56,-1.68
732,17,-1.05,-1.11
732,18,-0.71,-0.71
732,19,-1.0,-1.41
732,20,-0.46,-0.58
732,21,-0.84,-0.97
732,22,-0.87,-1.01
732,23,-1.09,-1.03
732,24,-0.91,-1.7
732,25,-0.84,-1.52
734,10,0.0,0.0
734,11,0.0,-0.37
734,12,0.0,1.43
734,16,0.0,-0.78
734,17,0.0,0.0
734,18,12.06,-0.43
734,19,0.0,-0.59
734,20,4.08,-0.27
734,21,0.0,-0.08
734,22,45.48,2.5
734,23,83.46,0.44
734,24,2.12,0.32
734,25,5.85,0.23
735,7,-0.95,-0.65
735,8,-0.8,-0.91
735,9,-1.35,-0.91
735,10,-1.18,-1.03
735,11,-2.46,-1.03
735,12,3.83,1.91
735,13,-0.08,0.3
735,14,-0.2,0.5
735,15,-0.62,0.2
735,16,-2.9,-0.37
735,17,-1.97,-1.01
735,18,-0.58,-0.12
735,19,0.05,0.64
735,20,-0.05,0.16
735,21,-0.5,-0.55
735,22,-0.02,0.29
735,23,0.4,0.93
735,24,0.09,0.39
735,25,0.4,0.9
736,12,0.0,-1.43
736,13,0.0,1.0
736,19,-0.99,-0.54
736,20,-1.03,-0.36
736,21,-0.98,-0.53
736,22,-1.0,-0.65
736,23,-1.04,-0.59
736,24,-1.04,-0.65
736,25,-1.08,-0.44
737,13,0.0,-0.39
737,14,0.0,0.68
737,15,0.0,-0.32
737,16,0.0,0.02
737,17,0.0,-0.6
737,18,0.0,-0.4
737,19,0.0,-0.35
737,20,-4.43,-0.33
737,21,-0.87,-0.59
737,22,5.48,3.26
737,23,4.52,2.41
737,24,13.66,1.56
737,25,0.83,0.03
739,11,-1.0,-1.07
739,20,-0.67,-0.41
739,21,-0.88,-0.37
739,23,-0.56,-0.34
739,24,-0.67,-0.45
739,25,-0.56,-0.49
740,12,0.0,-0.47
740,15,0.0,-0.73
740,19,35.47,-0.14
740,20,3.51,-0.42
740,21,0.58,-0.47
740,22,3.26,0.17
740,23,-0.22,-0.26
740,24,1.33,-0.14
740,25,15.07,1.15
742,10,0.0,2.86
742,11,0.0,0.3
742,12,0.0,0.38
742,13,0.0,4.83
742,14,0.0,4.03
742,15,0.0,0.96
742,16,0.0,2.29
742,17,0.0,0.91
742,18,0.0,1.44
742,19,0.0,2.95
742,20,0.0,5.14
742,21,0.0,4.37
742,22,0.0,6.78
742,23,0.0,21.91
742,24,0.0,14.93
742,25,0.0,31.73
743,12,0.0,-0.21
743,14,0.0,-0.37
743,15,-1.14,-0.74
743,17,-0.78,-1.18
743,20,-0.98,-0.63
743,21,-5.95,-0.72
743,22,-1.11,-0.79
743,23,-0.81,-0.56
743,24,-0.72,-0.42
745,7,-1.0,-0.71
745,8,-0.73,-0.68
745,11,-1.95,-0.41
745,12,-0.95,-0.4
745,13,-0.45,-0.36
745,14,-0.49,-0.39
745,15,-0.7,-0.47
745,16,-1.11,-0.55
745,17,-1.25,-0.7
745,18,-0.87,-0.78
745,19,-1.52,-0.71
745,20,-1.23,-0.42
745,21,-0.85,-0.52
745,22,-0.63,-0.17
745,23,0.23,0.73
745,24,-0.72,-0.1
745,25,-0.49,0.06
746,7,2.06,-0.22
746,8,-0.22,-0.32
746,9,-0.6,-0.33
746,10,-0.57,-0.28
746,11,-0.37,-0.32
746,12,-0.09,-0.33
746,13,-0.84,-0.37
746,14,0.39,-0.39
746,15,0.63,-0.41
746,16,0.07,-0.43
746,17,0.04,-0.44
746,18,-0.43,-0.46
746,19,-0.12,-0.44
746,20,0.39,-0.47
746,21,-0.25,-0.54
746,22,0.76,-0.56
746,23,-0.17,-0.59
746,24,0.1,-0.54
746,25,-0.12,-0.57
747,13,-1.0,-1.01
747,15,-0.4,-0.65
747,17,-0.9,-1.18
747,18,-0.7,-0.6
747,19,-0.5,-0.6
747,21,0.82,-0.43
747,22,-0.59,-0.64
747,23,-0.23,-0.27
747,24,-0.46,-0.38
747,25,-0.61,-0.77
