districtid,timeid,statemean,statestdev
170,18,245.29,314.52
170,19,291.11,382.39
170,20,481.51,546.21
170,21,549.57,531.81
170,22,672.54,584.89
170,23,453.06,389.19
170,24,329.46,319.55
170,25,326.97,282.85
171,7,156.44,554.94
171,10,546.53,1869.77
171,11,596.77,1793.01
171,12,573.03,1651.03
171,13,695.0,1853.98
171,14,783.53,1867.13
171,15,995.13,2324.24
171,16,1315.35,2931.42
171,17,1491.48,3207.33
171,18,1741.52,3589.82
171,19,2096.23,4258.18
171,20,2087.68,3709.37
171,21,2260.06,3518.78
171,22,2576.52,3455.81
171,23,2736.81,3895.49
171,24,2908.84,4177.88
171,25,3757.55,4925.46
172,7,33.88,63.01
172,8,38.0,70.46
172,9,43.26,75.69
172,10,61.89,71.72
172,11,62.07,75.01
172,12,50.46,66.17
172,13,57.93,92.7
172,14,55.93,67.48
172,15,62.48,89.05
172,16,75.32,78.37
172,17,126.76,169.77
172,18,146.48,204.67
172,19,209.31,310.29
172,20,248.24,325.65
172,21,258.83,287.37
172,22,271.48,288.93
172,23,292.9,345.38
172,24,317.24,421.24
172,25,350.76,455.95
173,7,101.35,317.16
173,8,154.53,463.8
173,9,124.96,508.06
173,10,107.92,368.66
173,11,108.17,375.21
173,12,130.12,420.77
173,13,133.4,461.16
173,14,146.08,456.41
173,15,152.8,392.45
173,16,165.58,380.52
173,17,196.5,409.31
173,18,224.54,405.91
173,19,250.38,434.5
173,20,269.19,412.77
173,21,257.58,375.01
173,22,265.65,378.39
173,23,273.35,391.45
173,24,286.5,411.07
173,25,315.88,443.35
174,7,100.47,317.43
174,8,152.18,464.47
174,9,124.6,508.14
174,10,107.83,368.69
174,11,107.92,375.28
174,12,130.08,420.78
174,13,133.24,461.2
174,14,147.54,456.08
174,15,153.52,392.28
174,16,165.35,380.57
174,17,192.12,409.5
174,18,218.31,405.61
174,19,246.27,434.78
174,20,265.08,413.24
174,21,248.54,375.53
174,22,261.35,378.82
174,23,268.23,391.81
174,24,279.23,411.59
174,25,308.42,444.14
175,7,33.76,63.07
175,8,37.91,70.5
175,9,43.26,75.69
175,10,60.07,72.33
175,11,64.61,75.05
175,12,63.85,90.57
175,13,68.89,105.02
175,14,68.67,90.78
175,15,68.79,92.45
175,16,82.21,81.62
175,17,133.48,169.43
175,18,149.97,204.04
175,19,212.07,309.97
175,20,251.83,325.67
175,21,255.55,287.19
175,22,273.28,288.95
175,23,290.28,344.85
175,24,305.38,421.28
175,25,351.28,455.7
176,8,23.1,52.86
176,9,42.48,111.9
176,10,39.62,99.35
176,11,36.49,86.47
176,12,30.98,64.23
176,13,35.58,79.45
176,14,25.05,60.26
176,15,28.68,58.22
176,16,34.64,71.06
176,17,52.38,103.2
176,18,92.35,165.01
176,19,103.92,181.71
176,20,114.57,218.05
176,21,110.39,202.78
176,22,126.39,206.09
176,23,149.88,243.78
176,24,180.69,277.76
176,25,219.02,357.02
177,9,12.29,18.17
177,10,14.73,18.94
177,11,37.48,89.49
177,12,94.52,214.99
177,13,131.14,307.74
177,14,160.62,311.02
177,15,142.76,293.06
177,16,145.05,256.65
177,17,184.9,244.68
177,18,232.38,280.24
177,19,236.14,277.56
177,20,247.1,292.99
177,21,240.52,242.13
177,22,260.71,206.52
177,23,319.67,211.27
177,24,423.55,228.84
177,25,571.29,356.75
178,7,7.96,9.87
178,8,4.21,3.34
178,9,15.14,12.02
178,10,33.09,25.97
178,11,30.94,16.51
178,12,34.14,22.62
178,13,39.0,25.51
178,14,32.97,19.68
178,15,39.54,34.72
178,16,63.94,68.49
178,17,97.31,125.12
178,18,254.57,320.5
178,19,298.09,386.44
178,20,476.66,545.57
178,21,553.69,532.51
178,22,673.46,584.79
178,23,463.31,391.54
178,24,338.74,322.71
178,25,337.23,286.72
179,7,26.64,75.63
179,8,17.0,44.12
179,9,34.9,105.36
179,10,34.26,94.05
179,11,31.15,80.87
179,12,24.24,47.05
179,13,25.55,49.83
179,14,18.17,40.29
179,15,24.1,47.1
179,16,30.07,61.12
179,17,44.96,87.97
179,18,79.75,141.18
179,19,83.31,124.43
179,20,87.43,123.7
179,21,89.45,148.25
179,22,112.51,188.62
179,23,132.45,220.67
179,24,161.0,251.36
179,25,193.51,321.31
180,7,6.73,5.46
180,8,13.75,15.85
180,9,13.62,10.89
180,10,31.64,40.77
180,11,32.18,36.52
180,12,86.81,164.6
180,13,41.57,65.44
180,14,63.32,99.72
180,15,117.08,282.42
180,16,357.25,1142.32
180,17,555.0,1670.82
180,18,873.71,2495.79
180,19,1146.67,2678.23
180,20,1304.38,2663.55
180,21,1463.5,2830.81
180,22,1613.71,2951.12
180,23,1727.17,3452.99
180,24,1916.83,3599.88
180,25,2147.25,3886.15
181,15,23.21,24.68
181,16,25.94,33.97
181,17,30.86,48.4
181,18,54.95,101.74
181,19,79.32,175.48
181,20,94.77,220.48
181,21,104.27,192.72
181,22,135.82,248.94
181,23,219.91,403.26
181,24,349.41,651.34
181,25,596.68,1074.86
182,7,14.95,27.51
182,8,14.69,32.74
182,9,12.57,16.01
182,10,23.91,22.61
182,11,23.37,19.74
182,12,32.96,34.88
182,13,41.91,51.01
182,14,57.21,72.46
182,15,62.19,105.87
182,16,70.54,111.35
182,17,120.46,178.91
182,18,168.04,222.25
182,19,232.41,328.03
182,20,351.84,402.42
182,21,401.07,560.64
182,22,440.9,632.75
182,23,448.22,630.53
182,24,507.16,657.78
182,25,562.03,774.24
183,8,38.13,70.39
183,9,43.37,75.63
183,10,61.11,72.14
183,11,64.61,75.05
183,12,64.62,90.16
183,13,69.25,104.84
183,14,67.44,91.0
183,15,67.66,92.8
183,16,76.14,79.68
183,17,119.59,161.1
183,18,135.76,195.21
183,19,204.28,308.97
183,20,247.17,325.42
183,21,249.45,283.86
183,22,261.17,282.24
183,23,285.59,342.39
183,24,299.24,417.35
183,25,340.79,457.31
184,10,7.27,6.43
184,11,10.11,15.94
184,12,20.67,22.88
184,13,24.53,27.97
184,14,26.94,27.17
184,15,23.16,24.73
184,16,23.17,33.85
184,17,28.33,47.77
184,18,49.5,100.3
184,19,77.09,175.81
184,20,88.23,220.73
184,21,96.95,192.77
184,22,130.5,250.0
184,23,211.86,404.36
184,24,344.18,651.68
184,25,556.91,1074.2
185,9,4.4,3.93
185,10,13.0,17.19
185,11,16.71,15.09
185,12,8.4,6.8
185,13,12.38,9.41
185,14,14.6,13.79
185,15,25.22,28.14
185,16,16.0,10.51
185,17,13.2,17.76
185,18,26.3,34.85
185,19,58.7,65.41
185,20,55.4,48.06
185,21,59.1,36.41
185,22,69.3,33.27
185,23,81.0,74.52
185,24,84.8,76.59
185,25,115.6,76.14
186,8,101.38,200.17
186,9,54.62,99.95
186,10,53.87,93.88
186,11,81.61,110.73
186,12,113.28,165.34
186,13,139.0,198.01
186,14,141.11,234.04
186,15,167.28,239.26
186,16,236.39,387.53
186,17,380.11,624.65
186,18,587.47,933.76
186,19,838.94,1309.31
186,20,799.47,1270.24
186,21,944.47,1301.48
186,22,1002.11,1208.39
186,23,1062.21,1145.29
186,24,976.74,1060.14
186,25,965.42,1041.27
188,10,7.0,5.79
188,11,9.29,8.63
188,12,22.5,23.69
188,13,32.47,29.8
188,15,14.2,10.9
188,16,12.88,15.14
188,17,30.28,29.0
188,18,75.28,80.78
188,19,94.89,162.62
188,20,163.5,174.54
188,21,222.5,266.41
188,22,192.94,210.9
188,23,238.78,325.59
188,24,300.0,335.06
188,25,447.44,685.43
190,7,100.35,317.46
190,8,153.06,464.25
190,9,125.0,508.05
190,11,108.08,375.24
190,12,130.75,420.58
190,13,134.16,460.97
190,14,148.25,455.87
190,15,155.12,391.78
190,16,167.85,379.8
190,17,200.46,408.05
190,18,229.54,404.29
190,19,254.96,432.94
190,20,273.54,411.08
190,21,258.46,374.64
190,22,270.38,376.39
190,23,278.31,389.38
190,24,290.5,409.3
190,25,320.12,441.39
191,7,15.03,27.48
191,8,14.81,32.7
191,10,24.01,22.59
191,11,23.69,19.59
191,12,33.6,34.79
191,13,42.62,50.85
191,14,56.94,72.57
191,15,62.21,105.87
191,16,71.03,111.23
191,17,120.93,178.76
191,18,168.82,221.93
191,19,233.38,327.64
191,20,351.4,402.68
191,21,400.81,560.75
191,22,441.5,632.51
191,23,446.41,631.08
191,24,506.72,657.9
191,25,563.51,773.84
192,7,14.68,27.56
192,8,14.71,32.74
192,9,12.32,16.02
192,10,23.93,22.61
192,11,23.52,19.71
192,12,32.94,34.87
192,13,40.54,49.37
192,14,54.97,71.28
192,15,61.6,105.88
192,16,69.96,111.3
192,17,118.62,178.69
192,18,167.26,222.39
192,19,232.26,328.07
192,20,350.31,403.19
192,21,401.21,560.58
192,22,440.75,632.81
192,23,447.6,630.75
192,24,508.47,657.31
192,25,563.37,773.89
193,8,293.11,868.27
193,9,360.93,1074.75
193,10,546.37,1869.82
193,11,596.8,1793.0
193,12,572.45,1651.22
193,13,694.32,1854.23
193,14,782.97,1867.36
193,15,993.84,2324.78
193,16,1312.65,2932.59
193,17,1490.77,3207.64
193,18,1739.19,3590.91
193,19,2081.9,4264.36
193,20,2075.81,3715.31
193,21,2249.45,3524.71
193,22,2564.71,3463.54
193,23,2730.71,3899.29
193,24,2898.71,4183.94
193,25,3754.52,4927.38
194,11,65.57,74.41
194,12,64.77,90.05
194,13,69.46,104.72
194,14,69.93,90.06
194,15,69.45,92.05
194,16,82.89,81.02
194,17,134.21,168.91
194,18,151.45,203.23
194,19,215.83,308.35
194,20,255.66,324.39
194,21,263.0,285.96
194,22,277.93,287.45
194,23,301.17,343.15
194,24,319.45,420.13
194,25,349.72,456.4
195,7,30.86,77.6
195,8,22.14,53.0
195,9,39.68,111.46
195,10,38.69,99.28
195,11,34.73,86.21
195,12,30.83,64.23
195,13,35.08,79.42
195,14,25.4,60.2
195,15,30.07,58.27
195,16,35.98,71.21
195,17,53.44,103.09
195,18,93.54,164.66
195,19,103.84,181.75
195,20,114.67,218.01
195,21,111.02,202.52
195,22,126.71,205.93
195,23,149.71,243.86
195,24,181.2,277.48
195,25,219.67,356.69
196,7,7.43,9.08
196,8,4.14,3.39
196,9,15.54,11.84
196,10,31.6,26.16
196,11,32.06,15.89
196,12,34.51,22.31
196,13,39.43,25.45
196,14,31.77,20.13
196,15,40.54,34.76
196,16,65.54,67.82
196,17,96.66,125.44
196,18,258.86,319.97
196,19,303.11,386.54
196,20,481.71,546.2
196,21,554.46,532.52
196,22,669.31,584.86
196,23,464.6,391.15
196,24,341.63,321.73
196,25,340.06,285.46
199,13,47.39,67.5
199,14,69.36,99.79
199,15,118.75,282.02
199,16,362.29,1141.22
199,17,562.29,1669.09
199,18,884.46,2492.98
199,19,1156.5,2675.25
199,20,1314.33,2659.97
199,21,1471.08,2828.19
199,22,1621.08,2948.39
199,23,1731.25,3451.57
199,24,1923.83,3596.77
199,25,2150.92,3884.49
200,8,1.8,0.75
200,9,4.6,3.88
200,10,13.25,17.03
200,11,17.29,14.78
200,12,7.7,6.96
200,13,12.12,9.62
200,14,14.6,13.79
200,15,25.56,27.95
200,16,16.11,10.38
200,17,13.1,17.81
200,18,25.6,35.06
200,19,57.7,66.14
200,20,56.9,47.03
200,21,54.6,35.83
200,22,63.7,34.01
200,23,83.8,74.32
200,24,82.8,77.55
200,25,115.6,76.14
201,10,12.67,17.88
201,11,41.25,45.08
201,12,44.33,44.78
201,13,39.33,50.02
201,14,45.91,36.85
201,15,39.42,30.31
201,16,24.75,29.96
201,17,26.92,35.16
201,18,77.73,96.73
201,19,140.33,182.78
201,20,123.0,132.19
201,21,161.25,171.82
201,22,206.75,273.25
201,23,213.58,219.73
201,24,325.58,331.42
201,25,443.5,399.58
202,10,12.17,18.11
202,11,42.0,44.48
202,12,43.08,45.18
202,13,39.92,49.64
202,15,40.42,29.34
202,16,24.67,30.01
202,17,26.5,35.43
202,18,77.27,97.06
202,19,138.58,184.0
202,20,121.58,133.3
202,21,161.17,171.88
202,22,207.08,273.06
202,23,215.42,218.37
202,24,329.83,328.13
202,25,439.75,402.86
203,13,11.5,14.5
203,14,4.4,2.87
203,15,1.0,0.0
203,16,4.0,3.56
203,18,4.0,2.83
203,19,5.0,3.0
203,21,11.75,10.35
203,22,25.0,24.71
204,9,12.51,16.03
204,10,24.13,22.53
204,11,23.67,19.61
204,12,33.6,34.79
204,13,42.49,50.93
204,14,57.13,72.5
204,15,62.0,105.9
204,16,70.56,111.35
204,17,120.59,178.88
204,18,166.41,222.32
204,19,231.21,328.23
204,20,348.97,403.54
204,21,400.1,561.0
204,22,441.03,632.7
204,23,447.15,630.9
204,24,508.38,657.35
204,25,564.21,773.59
206,1,0.0,0.0
206,2,0.0,0.0
206,3,0.0,0.0
206,4,0.0,0.0
206,5,0.0,0.0
206,6,0.0,0.0
206,7,0.0,0.0
206,8,0.0,0.0
206,9,0.0,0.0
206,10,0.0,0.0
206,11,0.0,0.0
206,12,0.0,0.0
206,13,0.0,0.0
206,14,0.0,0.0
206,15,0.0,0.0
206,16,0.0,0.0
206,17,0.0,0.0
206,18,0.0,0.0
206,19,0.0,0.0
206,20,0.0,0.0
206,21,0.0,0.0
206,22,0.0,0.0
206,23,0.0,0.0
206,24,0.0,0.0
206,25,0.0,0.0
207,7,156.44,554.94
207,8,293.19,868.24
207,9,360.97,1074.74
207,10,546.43,1869.8
207,11,597.13,1792.89
207,12,573.16,1650.98
207,13,694.84,1854.04
207,14,783.87,1866.99
207,15,994.9,2324.33
207,16,1314.52,2931.79
207,17,1492.03,3207.08
207,18,1740.48,3590.31
207,19,2093.94,4259.27
207,20,2083.65,3711.53
207,21,2256.74,3520.74
207,22,2570.32,3460.03
207,23,2734.29,3897.1
207,24,2896.58,4185.11
207,25,3723.84,4943.36
208,11,1.0,0.0
208,12,1.57,1.05
208,13,2.67,2.49
208,14,4.5,6.04
208,15,4.38,5.76
208,16,11.67,16.17
208,17,9.86,16.05
208,18,22.77,56.79
208,19,29.0,76.54
208,20,25.82,42.68
208,21,30.54,26.69
208,22,30.06,31.09
208,23,22.73,33.09
208,24,29.43,41.85
208,25,42.05,71.52
210,9,12.29,18.17
210,10,14.73,18.94
210,11,37.38,89.52
210,12,95.57,214.68
210,13,132.62,307.24
210,14,164.81,309.59
210,15,152.14,291.78
210,16,147.76,255.59
210,17,192.0,241.42
210,18,235.86,277.93
210,19,236.19,277.52
210,20,247.48,292.7
210,21,242.52,240.52
210,22,263.52,203.79
210,23,325.19,205.62
210,25,582.62,343.55
211,10,7.25,5.63
211,11,9.86,8.18
211,13,30.47,30.63
211,14,18.9,24.13
211,15,14.73,10.68
211,16,12.88,15.14
211,17,29.89,28.86
211,18,70.22,80.61
211,19,95.61,162.31
211,20,163.56,174.53
211,21,226.06,264.94
211,22,199.78,207.35
211,23,256.44,322.17
211,24,318.72,333.5
211,25,477.33,688.94
212,7,5.19,5.68
212,8,59.78,100.23
212,9,27.96,49.04
212,10,28.64,40.12
212,11,31.08,47.84
212,12,29.15,70.13
212,13,51.04,96.66
212,14,89.59,122.58
212,15,212.04,269.69
212,16,349.22,434.05
212,17,450.48,492.49
212,18,596.07,592.91
212,19,752.0,655.13
212,20,907.59,734.84
212,21,774.0,619.06
212,22,852.26,677.05
212,23,877.37,708.42
212,24,912.07,740.88
212,25,965.0,855.8
213,10,40.28,99.18
213,11,36.41,86.49
213,12,31.24,64.19
213,13,36.18,79.32
213,14,25.43,60.2
213,15,29.98,58.31
213,16,36.2,71.12
213,17,53.62,103.01
213,18,93.1,164.84
213,19,101.49,182.1
213,20,112.92,218.38
213,21,110.45,202.76
213,22,126.02,206.25
213,23,148.69,244.25
213,24,180.37,277.91
213,25,217.67,357.51
214,11,36.68,86.4
214,12,31.48,64.12
214,13,36.0,79.38
214,15,29.73,58.38
214,16,35.87,71.24
214,17,53.65,103.0
214,18,93.46,164.7
214,19,103.82,181.76
214,20,113.92,218.26
214,21,110.47,202.75
214,22,125.55,206.41
214,23,148.98,244.16
214,24,179.57,278.2
214,25,218.92,357.07
215,7,101.18,317.22
215,9,124.84,508.09
215,10,108.08,368.62
215,11,107.75,375.32
215,12,130.62,420.62
215,13,134.24,460.94
215,14,148.46,455.8
215,15,155.0,391.82
215,16,168.31,379.61
215,17,200.5,408.04
215,18,229.85,404.13
215,19,256.04,432.39
215,20,273.92,410.87
215,21,260.88,373.34
215,22,271.12,375.94
215,23,278.88,389.02
215,24,290.73,409.17
215,25,320.04,441.43
216,7,6.64,5.55
216,8,14.42,15.51
216,9,15.38,11.12
216,10,29.32,39.68
216,11,32.86,36.75
216,12,90.14,163.8
216,13,47.35,67.53
216,14,68.91,100.08
216,15,119.21,281.87
216,16,361.79,1141.36
216,17,560.46,1669.6
216,18,874.33,2495.65
216,19,1138.88,2679.95
216,20,1303.67,2663.76
216,21,1460.17,2831.81
216,22,1626.92,2945.91
216,23,1729.79,3452.09
216,24,1906.08,3603.99
216,25,2130.38,3892.64
217,10,32.27,40.54
217,11,34.18,36.35
217,13,47.39,67.5
217,14,68.64,100.23
217,15,119.46,281.78
217,16,362.92,1141.05
217,17,563.38,1668.77
217,18,883.62,2493.23
217,19,1150.46,2677.19
217,20,1306.12,2662.99
217,21,1470.58,2828.38
217,22,1611.96,2951.7
217,23,1721.75,3454.7
217,24,1895.08,3607.36
217,25,2114.79,3897.01
219,8,14.08,15.73
219,9,15.38,11.12
219,10,32.64,40.3
219,11,33.27,36.74
219,12,90.76,163.48
219,13,47.3,67.56
219,15,119.75,281.67
219,16,363.12,1140.99
219,17,564.46,1668.42
219,18,884.5,2492.96
219,19,1159.54,2674.14
219,20,1308.96,2662.02
219,21,1475.46,2826.45
219,22,1621.75,2948.12
219,23,1733.25,3450.83
219,24,1908.67,3603.08
219,25,2115.46,3896.86
220,8,14.72,32.73
220,9,12.6,15.99
220,10,24.09,22.56
220,11,23.49,19.72
220,12,33.3,34.93
220,13,42.54,50.9
220,14,57.31,72.4
220,15,62.75,105.65
220,16,71.25,111.12
220,17,121.56,178.42
220,18,169.38,221.58
220,19,233.9,327.36
220,20,351.85,402.41
220,21,402.79,559.71
220,22,443.1,631.69
220,23,449.44,629.95
220,24,509.63,656.74
220,25,565.6,772.95
221,7,42.0,52.36
221,8,42.88,38.98
221,9,16.6,17.43
221,10,12.9,8.8
221,11,42.9,39.09
221,12,49.7,33.06
221,13,77.7,53.65
221,14,170.3,125.31
221,15,272.4,170.96
221,16,397.3,240.02
221,17,717.7,274.14
221,18,1390.2,804.31
221,19,3742.9,1648.61
221,20,4916.8,2511.93
221,21,5306.9,2158.6
221,22,5042.3,1941.27
221,23,4879.3,1756.97
221,24,5121.7,1693.11
221,25,5305.5,1663.44
222,7,32.47,63.44
222,8,33.43,69.1
222,9,42.93,75.82
222,10,61.67,71.86
222,11,65.43,74.53
222,12,64.27,90.36
222,13,69.36,104.78
222,14,69.78,90.17
222,15,69.45,92.05
222,16,82.82,81.09
222,17,134.17,168.94
222,18,152.03,202.82
222,19,216.31,308.04
222,20,256.69,323.81
222,21,263.69,285.56
222,22,276.52,288.14
222,23,297.41,344.9
222,24,318.76,420.52
222,25,349.17,456.61
224,8,38.04,70.43
224,9,42.93,75.82
224,10,61.04,72.17
224,11,64.36,75.15
224,12,63.0,90.81
224,13,68.39,105.22
224,14,67.85,90.98
224,15,67.62,92.8
224,16,81.86,81.87
224,17,132.72,169.86
224,18,147.86,204.63
224,19,214.52,309.07
224,20,254.97,324.72
224,21,265.03,284.61
224,22,280.45,285.68
224,23,302.62,342.14
224,24,317.59,421.09
224,25,349.97,456.3
225,7,50.88,175.95
225,8,149.39,420.36
225,9,156.43,598.42
225,12,297.81,1341.87
225,13,400.52,1777.56
225,14,427.19,1724.26
225,15,652.22,2253.04
225,16,888.3,2770.15
225,17,790.85,1800.21
225,18,880.41,1596.39
225,19,1033.74,1679.24
225,20,1111.96,1414.1
225,21,990.89,1368.92
225,22,1044.89,1382.45
225,23,1093.59,1595.02
225,24,1136.78,1678.02
225,25,1094.44,1399.35
226,7,50.69,176.01
226,8,133.78,418.8
226,9,155.39,598.68
226,10,197.23,768.89
226,11,196.46,794.53
226,12,297.5,1341.93
226,13,398.93,1777.89
226,14,425.41,1724.59
226,15,648.37,2253.77
226,16,888.52,2770.1
226,17,795.96,1798.98
226,18,900.7,1591.27
226,19,1063.63,1677.1
226,20,1141.63,1420.27
226,21,992.15,1369.27
226,22,1053.85,1388.59
226,23,1126.67,1620.37
226,24,1162.0,1701.09
226,25,1135.3,1466.36
227,8,18.0,37.11
227,9,27.11,47.1
227,10,15.72,18.52
227,11,19.1,18.79
227,12,35.19,44.22
227,13,26.29,26.34
227,14,37.0,42.9
227,15,62.0,98.47
227,16,80.27,176.28
227,17,143.18,325.06
227,18,159.73,347.63
227,19,286.68,606.15
227,20,376.68,562.33
227,21,407.45,468.66
227,22,490.0,491.56
227,23,664.09,630.59
227,24,779.14,833.26
227,25,777.5,1011.19
228,8,0.0,0.0
228,10,0.0,0.0
228,12,0.0,0.0
228,13,3.0,1.0
228,14,15.5,7.5
228,15,26.0,24.0
228,16,39.5,36.5
228,17,51.0,41.0
228,18,49.0,37.0
228,19,62.5,48.5
228,20,82.5,53.5
228,21,91.0,53.0
228,22,90.5,53.5
228,23,58.0,31.0
228,24,40.5,4.5
228,25,56.5,32.5
229,7,101.12,317.24
229,8,153.76,464.04
229,9,125.04,508.04
229,10,107.71,368.72
229,11,108.04,375.25
229,12,130.42,420.68
229,13,134.24,460.94
229,14,148.38,455.83
229,15,155.24,391.74
229,16,168.23,379.64
229,17,198.77,408.72
229,18,226.96,405.33
229,19,250.15,434.54
229,20,267.81,413.05
229,21,256.35,375.43
229,22,266.81,378.05
229,23,273.69,391.36
229,24,288.23,410.44
229,25,318.19,442.41
230,10,54.33,93.65
230,11,86.22,109.03
230,12,116.28,164.42
230,13,140.42,197.26
230,14,141.89,233.66
230,15,163.0,241.23
230,16,234.83,388.36
230,17,376.67,626.45
230,18,570.68,940.86
230,19,826.06,1315.52
230,20,794.89,1272.41
230,21,933.89,1305.52
230,22,996.0,1211.78
230,23,1016.84,1160.38
230,24,981.89,1057.98
230,25,965.05,1041.5
231,7,6.36,5.69
231,8,14.0,15.77
231,9,14.31,11.53
231,10,32.05,40.65
231,11,31.95,36.38
231,12,88.38,164.41
231,13,43.26,67.31
231,14,62.36,98.93
231,15,113.79,282.48
231,16,342.75,1142.39
231,17,526.29,1669.89
231,18,835.21,2496.35
231,19,1111.5,2681.51
231,20,1272.46,2668.71
231,21,1436.71,2836.0
231,22,1573.75,2957.87
231,23,1688.83,3460.48
231,24,1851.58,3612.46
231,25,2061.75,3900.19
232,13,6.0,4.0
232,14,17.0,9.0
232,15,21.0,19.0
232,16,40.5,37.5
232,17,25.5,15.5
232,18,41.5,29.5
232,19,68.5,54.5
232,20,78.5,49.5
232,21,86.0,48.0
232,22,96.0,59.0
232,23,94.0,67.0
232,24,70.0,34.0
232,25,67.0,43.0
233,9,42.94,111.76
233,10,40.21,99.21
233,11,36.46,86.47
233,12,31.48,64.12
233,13,36.37,79.25
233,14,25.55,60.15
233,15,30.02,58.29
233,16,35.96,71.22
233,17,53.62,103.01
233,18,93.52,164.67
233,19,103.24,181.98
233,20,113.47,218.34
233,21,109.61,202.96
233,22,124.49,206.56
233,23,148.16,244.37
233,24,179.69,278.16
233,25,216.94,357.67
234,7,8.43,9.98
234,8,4.11,3.39
234,9,15.43,11.94
234,10,32.49,26.41
234,11,30.8,16.39
234,12,33.54,22.66
234,13,39.71,25.26
234,14,31.14,19.31
234,15,39.23,34.49
234,16,63.91,68.49
234,17,96.6,125.46
234,18,260.71,319.1
234,19,305.49,385.77
234,20,487.14,545.01
234,21,560.63,531.11
234,22,676.31,584.12
234,23,464.77,391.09
234,24,340.4,322.26
234,25,338.11,286.44
235,8,101.62,200.06
235,10,54.4,93.62
235,11,85.72,109.39
235,12,114.89,164.98
235,13,136.05,198.91
235,14,138.84,234.83
235,15,159.67,241.76
235,16,228.56,390.49
235,17,366.78,629.63
235,18,567.58,941.51
235,19,818.89,1317.93
235,20,778.37,1277.47
235,21,926.95,1307.24
235,22,984.84,1216.36
235,23,1035.21,1158.59
235,24,975.74,1060.49
235,25,949.47,1048.66
237,9,42.87,111.79
237,10,40.28,99.18
237,11,36.71,86.39
237,12,31.57,64.08
237,13,36.13,79.34
237,16,35.71,71.27
237,17,53.42,103.09
237,18,92.81,164.93
237,19,102.92,182.07
237,20,114.37,218.13
237,21,110.61,202.7
237,22,124.55,206.56
237,23,147.84,244.42
237,24,178.43,278.42
237,25,217.39,357.58
238,8,38.13,70.39
238,9,43.15,75.74
238,10,62.0,71.64
238,11,65.32,74.61
238,12,64.31,90.34
238,13,68.96,104.99
238,14,69.19,90.55
238,15,68.66,92.51
238,16,81.54,82.05
238,17,132.93,169.76
238,18,151.21,203.38
238,19,215.21,308.71
238,20,257.21,323.48
238,21,265.59,284.17
238,22,280.21,285.88
238,23,302.21,342.44
238,24,318.52,420.64
238,25,352.21,455.21
239,7,6.09,5.68
239,8,9.83,9.02
239,9,14.12,11.43
239,10,31.36,40.8
239,11,33.23,36.75
239,12,89.0,164.24
239,13,45.7,68.15
239,14,68.41,100.34
239,15,118.33,282.15
239,16,362.04,1141.29
239,17,558.29,1670.14
239,18,879.0,2494.55
239,19,1141.17,2679.51
239,20,1287.67,2667.44
239,21,1442.92,2835.36
239,22,1564.33,2957.5
239,23,1680.12,3460.7
239,24,1847.42,3612.26
239,25,2077.21,3901.13
240,7,3.0,0.0
240,8,2.33,2.62
240,9,3.5,2.6
240,10,11.17,18.04
240,11,31.92,38.51
240,12,31.75,22.57
240,13,31.58,46.65
240,14,34.27,23.36
240,15,35.25,29.66
240,16,18.92,26.18
240,17,19.17,29.27
240,18,58.73,88.46
240,19,111.92,175.58
240,20,99.25,124.53
240,21,137.0,169.49
240,22,179.67,270.63
240,23,173.83,199.27
240,24,259.0,287.25
240,25,338.75,309.34
241,7,10.33,12.5
241,10,7.33,5.54
241,13,32.4,29.87
241,15,13.07,9.94
241,16,12.82,15.16
241,17,31.61,28.73
241,18,74.39,81.18
241,19,94.44,162.78
241,20,151.72,169.52
241,21,223.83,265.97
241,22,193.39,210.8
241,23,242.11,326.34
241,24,314.11,335.73
241,25,481.22,687.58
242,7,15.03,27.48
242,8,14.81,32.7
242,9,12.52,16.03
242,10,23.85,22.6
242,11,23.24,19.7
242,12,32.93,34.86
242,13,42.46,50.95
242,14,57.12,72.51
242,15,62.18,105.87
242,16,70.85,111.29
242,17,120.07,178.97
242,18,166.53,222.34
242,19,231.43,328.21
242,20,346.47,403.37
242,21,394.69,560.87
242,22,435.28,633.07
242,23,441.68,630.82
242,24,501.59,657.78
242,25,560.19,774.46
243,8,154.35,463.86
243,9,124.8,508.1
243,12,130.67,420.61
243,14,148.33,455.84
243,15,155.52,391.63
243,16,168.27,379.63
243,17,201.0,407.8
243,18,230.65,403.69
243,19,256.38,432.19
243,20,275.15,410.13
243,21,260.92,373.32
243,22,270.96,376.04
243,23,278.12,389.49
243,24,289.73,409.72
243,25,318.69,442.17
244,7,31.55,77.42
244,8,22.79,52.96
244,9,42.26,111.95
244,10,39.77,99.32
244,11,36.49,86.47
